C1.19,135,067,105,0861,1,1595208841
C1.19,088,001,028,0238,1,1595248875
C1.19,057,017,114,0372,1,1595150026
C1.19,094,049,149,1209,1,1595266130
C1.19,022,010,118,1320,0,1595185846
C1.19,096,005,150,0228,0,1595052023
C1.19,078,090,142,0141,1,1595050528
C1.19,060,024,143,1307,1,1595286181
C1.19,134,019,126,1303,1,1595235219
C1.19,012,071,006,0440,1,1595271272
C1.19,132,129,028,0370,0,1595045666
C1.19,086,036,036,1385,1,1595232729
C1.19,082,114,143,1014,1,1595287340
C1.19,092,148,116,0459,0,1595088661
C1.19,045,054,077,0302,1,1595158298
C1.19,007,087,058,0203,1,1595271916
C1.19,126,014,074,0698,0,1595168361
C1.19,136,068,098,0588,1,1595036105
C1.19,060,020,143,1083,0,1595085831
C1.19,145,095,090,0305,1,1595099559
C1.19,053,060,019,0264,0,1595263226
C1.19,106,039,135,0383,1,1595199715
C1.19,146,138,042,1445,0,1595247505
C1.19,040,071,145,0606,1,1595285194
C1.19,062,131,035,0231,0,1595081986
C1.19,012,043,108,1300,0,1595277942
C1.19,092,093,146,0699,1,1595221149
C1.19,054,143,025,0627,1,1595069810
C1.19,119,083,019,1413,1,1595243380
C1.19,014,091,015,0771,0,1595237090
C1.19,018,061,013,1045,1,1595171544
C1.19,145,067,098,0341,0,1595131089
C1.19,139,022,092,1188,1,1595100204
C1.19,020,101,066,0541,0,1595060062
C1.19,062,074,083,0465,0,1595186241
C1.19,060,111,017,0230,0,1595189999
C1.19,146,130,070,0416,1,1595116709
C1.19,071,034,116,1487,0,1595212447
C1.19,121,144,045,1392,1,1595046385
C1.19,117,105,007,0390,0,1595052841
C1.19,105,026,082,0958,0,1595245429
C1.19,089,063,078,0491,0,1595107484
C1.19,095,080,144,0032,0,1595187624
C1.19,029,076,023,1159,1,1595149392
C1.19,122,126,106,1233,0,1595147100
C1.19,057,028,036,1321,1,1595184854
C1.19,109,041,080,0423,1,1595257271
C1.19,025,060,041,1012,0,1595278599
C1.19,075,000,046,0105,1,1595144691
C1.19,121,090,039,1476,1,1595041900
C1.19,138,005,141,1067,1,1595199460
C1.19,047,010,008,0352,0,1595064033
C1.19,145,149,028,0480,0,1595044159
C1.19,125,014,026,0782,0,1595235018
C1.19,016,114,118,0433,0,1595165400
C1.19,051,072,127,0570,0,1595098660
C1.19,003,143,079,0709,0,1595209007
C1.19,093,008,043,0181,0,1595198467
C1.19,041,109,033,0589,1,1595285263
C1.19,034,050,002,1372,0,1595129584
C1.19,037,076,069,0971,1,1595097715
C1.19,070,014,033,1104,0,1595103115
C1.19,085,101,000,0008,1,1595165408
C1.19,025,010,122,0055,1,1595227911
C1.19,036,030,014,0168,0,1595191037
C1.19,128,007,062,1309,1,1595288708
C1.19,150,143,071,0228,1,1595122104
C1.19,024,035,057,0542,0,1595197371
C1.19,005,030,121,0314,1,1595281721
C1.19,066,003,096,1467,1,1595145395
C1.19,081,101,102,1266,1,1595158460
C1.19,085,036,064,0062,0,1595201431
C1.19,051,029,056,0476,0,1595084045
C1.19,050,125,139,0986,1,1595123833
C1.19,130,131,108,0829,0,1595285905
C1.19,129,042,083,0628,1,1595242145
C1.19,149,062,071,0850,1,1595092802
C1.19,076,126,053,0120,1,1595150052
C1.19,055,028,033,0503,1,1595105034
C1.19,007,074,103,1358,0,1595108892
C1.19,119,053,019,0569,1,1595056367
C1.19,103,125,127,1091,0,1595115015
C1.19,054,027,142,1239,1,1595107012
C1.19,079,093,094,0586,1,1595077815
C1.19,021,124,087,0359,0,1595243021
C1.19,143,108,001,0407,0,1595177782
C1.19,067,022,029,1438,0,1595036620
C1.19,062,025,017,1210,1,1595249812
C1.19,082,026,002,0955,1,1595146778
C1.19,013,030,066,0245,1,1595144372
C1.19,148,103,071,1189,1,1595232636
C1.19,077,035,120,0366,1,1595173438
C1.19,090,143,088,0723,1,1595233841
C1.19,084,122,024,0188,0,1595196977
C1.19,081,018,008,0542,1,1595260343
C1.19,040,067,135,0881,0,1595044259
C1.19,039,079,020,0007,0,1595055822
C1.19,056,126,124,0742,0,1595203034
C1.19,049,093,010,0275,1,1595124483
C1.19,091,022,079,0159,0,1595186798
C1.19,056,035,026,0707,0,1595147886
C1.19,091,047,124,0127,1,1595129842
C1.19,066,113,075,0124,0,1595134713
C1.19,086,021,036,1434,1,1595148239
C1.19,063,001,032,0221,0,1595276646
C1.19,036,130,022,0307,1,1595182376
C1.19,137,126,009,0139,0,1595139108
C1.19,049,104,067,0470,0,1595207616
C1.19,081,063,023,1339,1,1595282461
C1.19,036,033,090,0109,1,1595220097
C1.19,076,132,098,1412,1,1595183112
C1.19,098,080,012,0531,0,1595120743
C1.19,089,046,121,1022,1,1595244040
C1.19,042,046,054,0635,1,1595134170
C1.19,039,050,005,0342,1,1595074632
C1.19,073,139,089,0654,0,1595091306
C1.19,096,030,023,0987,0,1595077950
C1.19,091,090,109,1287,0,1595070005
C1.19,044,141,134,0415,0,1595248553
C1.19,111,149,002,0866,0,1595109598
C1.19,065,050,095,0726,1,1595155161
C1.19,000,100,011,1323,1,1595166673
C1.19,144,079,020,0902,0,1595056001
C1.19,014,099,016,0699,1,1595072524
C1.19,011,143,008,1159,1,1595247816
C1.19,061,068,140,0844,0,1595162446
C1.19,077,000,133,0803,0,1595283006
C1.19,092,112,041,0706,0,1595059799
C1.19,142,053,058,0721,0,1595222466
C1.19,062,003,004,0968,1,1595128667
C1.19,115,104,087,0242,0,1595282858
C1.19,115,096,107,0841,0,1595255941
C1.19,123,134,047,0683,0,1595141058
C1.19,006,135,010,0812,0,1595169188
C1.19,020,136,050,0630,0,1595130761
C1.19,005,140,062,0838,1,1595086367
C1.19,061,119,104,1368,1,1595216467
C1.19,018,080,056,1250,0,1595123282
C1.19,120,008,123,0938,0,1595198495
C1.19,137,031,101,0716,1,1595238422
C1.19,077,065,128,0881,0,1595056189
C1.19,068,023,147,1320,0,1595052033
C1.19,014,026,067,1360,1,1595243403
C1.19,137,012,141,1496,0,1595251777
C1.19,062,103,028,1018,1,1595282317
C1.19,020,147,140,0581,1,1595265654
C1.19,121,083,078,0516,0,1595171507
C1.19,104,128,017,1106,0,1595067881
C1.19,131,097,095,0956,1,1595133206
C1.19,052,012,087,0913,0,1595060426
C1.19,127,074,115,0559,0,1595123544
C1.19,094,119,012,1302,1,1595138066
C1.19,131,096,135,0267,1,1595179683
C1.19,096,062,121,0834,0,1595096729
C1.19,127,021,033,0849,1,1595204222
C1.19,105,115,005,0344,0,1595163098
C1.19,144,125,041,0162,1,1595273734
C1.19,028,135,007,1079,0,1595103489
C1.19,038,116,036,0249,0,1595221801
C1.19,057,045,122,0959,0,1595191567
C1.19,126,135,116,0462,1,1595135116
C1.19,067,066,058,0019,1,1595032610
C1.19,091,069,047,1396,1,1595151483
C1.19,073,045,047,1275,0,1595044034
C1.19,073,150,017,0386,1,1595107685
C1.19,141,085,120,0620,1,1595117416
C1.19,110,021,093,1465,0,1595122822
C1.19,128,116,085,0427,1,1595107510
C1.19,065,006,013,0596,0,1595157439
C1.19,021,046,031,0107,1,1595153187
C1.19,010,085,056,1383,0,1595129426
C1.19,102,063,024,0338,1,1595044464
C1.19,051,005,028,0656,0,1595111192
C1.19,059,090,044,1063,1,1595108321
C1.19,142,038,150,1397,1,1595034677
C1.19,036,122,014,1399,0,1595219281
C1.19,132,125,122,1402,0,1595051306
C1.19,040,014,066,0936,0,1595048650
C1.19,016,029,043,0211,0,1595199277
C1.19,034,058,025,1247,0,1595042748
C1.19,036,111,109,0461,1,1595183319
C1.19,149,118,132,0564,1,1595245228
C1.19,014,121,033,0621,1,1595088288
C1.19,050,115,014,1438,0,1595105733
C1.19,033,078,126,0584,0,1595057741
C1.19,042,073,136,1047,1,1595139140
C1.19,062,036,082,1183,1,1595214442
C1.19,133,051,130,1486,0,1595089956
C1.19,015,020,010,1313,1,1595078155
C1.19,012,056,127,0443,0,1595143487
C1.19,125,121,095,1474,0,1595244339
C1.19,125,148,128,1130,1,1595238285
C1.19,049,122,063,0647,0,1595275472
C1.19,133,028,099,0504,1,1595098007
C1.19,138,047,043,0557,1,1595158293
C1.19,021,042,088,1133,0,1595083509
C1.19,077,014,035,0856,1,1595224722
C1.19,149,022,129,0378,1,1595263321
C1.19,005,040,009,0598,0,1595125660
C1.19,067,096,138,0994,0,1595233214
C1.19,094,104,109,0409,1,1595133035
C1.19,131,011,069,0473,0,1595143942
C1.19,027,014,141,1025,0,1595270854
C1.19,138,099,057,0826,0,1595190538
C1.19,051,142,005,0017,1,1595144006
C1.19,037,127,131,1339,1,1595217060
C1.19,113,113,090,0198,0,1595211758
C1.19,075,065,124,0828,1,1595202102
C1.19,149,150,140,0333,0,1595209274
C1.19,077,104,142,0683,0,1595232907
C1.19,032,052,134,1263,0,1595190642
C1.19,029,062,121,1251,0,1595162259
C1.19,020,124,107,0586,0,1595113994
C1.19,031,131,044,0368,0,1595134176
C1.19,015,132,125,0365,0,1595285026
C1.19,021,008,067,1348,1,1595214767
C1.19,127,102,138,1238,0,1595241425
C1.19,019,059,037,1316,0,1595211732
C1.19,145,142,094,0272,1,1595264880
C1.19,082,026,133,0453,0,1595211214
C1.19,072,028,088,0877,1,1595116947
C1.19,040,017,061,1083,1,1595160031
C1.19,111,089,060,1395,0,1595274542
C1.19,070,061,116,1251,0,1595082589
C1.19,085,127,112,0583,1,1595071532
C1.19,014,088,010,0655,0,1595132428
C1.19,116,052,076,0371,0,1595221717
C1.19,146,047,027,0779,0,1595202666
C1.19,084,046,073,0250,1,1595225132
C1.19,046,138,013,0631,1,1595189631
C1.19,048,141,103,0756,0,1595270756
C1.19,070,051,065,0224,0,1595066502
C1.19,010,080,150,0599,0,1595090097
C1.19,043,116,128,0587,0,1595164926
C1.19,046,001,089,1279,1,1595042894
C1.19,000,130,024,0478,1,1595125053
C1.19,097,134,126,1376,0,1595245854
C1.19,088,060,143,1216,0,1595208585
C1.19,018,069,112,0556,0,1595155765
C1.19,074,026,144,0293,0,1595074521
C1.19,078,111,128,0796,1,1595087124
C1.19,064,066,137,1038,0,1595264235
C1.19,069,135,096,0769,1,1595174141
C1.19,127,096,057,0097,1,1595275967
C1.19,113,121,140,0559,0,1595205764
C1.19,050,042,128,1008,1,1595166292
C1.19,044,049,082,0613,1,1595267801
C1.19,003,103,112,1456,1,1595125203
C1.19,087,099,023,0743,1,1595258716
C1.19,078,067,107,1057,1,1595064512
C1.19,044,114,036,1066,0,1595205836
C1.19,106,120,099,0659,1,1595035772
C1.19,087,072,077,1048,0,1595252328
C1.19,041,082,071,1115,1,1595138400
C1.19,114,047,106,0399,0,1595245306
C1.19,062,024,101,0724,0,1595253144
C1.19,065,051,024,1166,0,1595098538
C1.19,028,037,035,0443,1,1595035958
C1.19,004,123,046,0224,1,1595044302
C1.19,034,043,055,1067,0,1595222832
C1.19,033,144,073,0530,0,1595191585
C1.19,064,099,063,0355,0,1595206831
C1.19,096,150,043,0936,1,1595283682
C1.19,002,117,025,1469,0,1595045698
C1.19,076,067,088,0361,1,1595174108
C1.19,129,101,057,1412,1,1595093915
C1.19,083,029,116,0804,0,1595203774
C1.19,063,097,147,0816,1,1595192455
C1.19,073,110,124,0672,1,1595098807
C1.19,033,024,025,0583,1,1595161381
C1.19,085,106,102,1383,0,1595125341
C1.19,091,079,027,1098,1,1595151325
C1.19,012,014,110,0188,0,1595117811
C1.19,028,072,108,1317,1,1595136251
C1.19,015,137,107,0064,1,1595266089
C1.19,016,085,149,0839,0,1595070283
C1.19,060,050,103,0892,1,1595164514
C1.19,089,053,040,0539,0,1595210101
C1.19,071,054,001,1117,0,1595064752
C1.19,013,014,022,0885,1,1595070274
C1.19,132,137,120,0910,1,1595064972
C1.19,015,015,083,1023,0,1595263620
C1.19,120,012,112,1324,1,1595036142
C1.19,091,084,106,0005,1,1595286822
C1.19,018,016,072,1476,0,1595048827
C1.19,140,146,102,0404,1,1595073438
C1.19,148,063,080,1393,1,1595045937
C1.19,095,005,094,0114,0,1595204877
C1.19,125,003,047,0789,1,1595163030
C1.19,032,117,120,1339,1,1595062917
C1.19,130,139,024,0531,1,1595056271
C1.19,085,087,110,1315,0,1595108494
C1.19,144,050,079,1240,1,1595100138
C1.19,131,102,005,1118,1,1595153765
C1.19,127,062,047,0314,0,1595074660
C1.19,079,145,052,0404,0,1595144124
C1.19,092,121,150,1304,0,1595069465
C1.19,054,118,048,1344,0,1595236644
C1.19,125,059,137,0615,1,1595284215
C1.19,032,099,112,0296,0,1595070055
C1.19,078,146,031,1417,0,1595205765
C1.19,142,141,129,0282,1,1595054269
C1.19,095,132,016,0832,1,1595254792
C1.19,046,095,068,0797,1,1595151611
C1.19,124,095,116,0530,0,1595208977
C1.19,040,118,070,0676,1,1595106410
C1.19,078,023,144,0256,1,1595268591
C1.19,003,104,085,1350,1,1595214612
C1.19,127,013,142,0600,0,1595035360
C1.19,091,069,093,1177,0,1595114580
C1.19,066,005,022,0595,0,1595134652
C1.19,017,086,098,0622,1,1595167284
C1.19,055,044,112,1334,0,1595086888
C1.19,087,112,082,0701,0,1595175828
C1.19,004,115,051,0962,0,1595189094
C1.19,038,128,001,0276,1,1595273570
C1.19,105,009,012,1419,0,1595133711
C1.19,136,131,095,1153,0,1595184525
C1.19,073,038,022,0553,0,1595209065
C1.19,057,105,086,0505,0,1595205208
C1.19,148,085,010,0996,1,1595072028
C1.19,116,016,086,1432,0,1595203949
C1.19,008,002,053,1421,1,1595213623
C1.19,067,014,075,1006,0,1595284698
C1.19,136,115,087,0799,1,1595077872
C1.19,020,072,008,0085,1,1595091283
C1.19,023,070,123,0856,1,1595173747
C1.19,146,148,129,0316,0,1595243521
C1.19,126,142,044,0369,1,1595288412
C1.19,033,092,049,0129,1,1595036363
C1.19,122,131,032,0160,0,1595082606
C1.19,025,089,079,1035,1,1595039422
C1.19,122,096,029,0777,0,1595252112
C1.19,111,125,048,0995,1,1595246449
